,respondent_id,opinion_seas_risk,doctor_recc_seasonal,opinion_seas_vacc_effective,age_group,health_worker,h1n1_knowledge,behavioral_hands_attention,seasonal_vaccine
432,432,4.0,0.0,2.0,1,0.0,2.0,2.0,1
433,433,2.0,0.0,5.0,2,0.0,1.0,2.0,0
434,434,4.0,0.0,4.0,4,0.0,1.0,1.0,1
435,435,1.0,0.0,4.0,3,0.0,1.0,2.0,0
436,436,1.0,0.0,1.0,4,0.0,2.0,2.0,0
437,437,2.0,0.0,5.0,1,0.0,1.0,2.0,1
438,438,4.0,0.0,5.0,0,0.0,1.0,2.0,0
439,439,2.0,0.0,5.0,3,0.0,1.0,2.0,0
440,440,4.0,0.0,5.0,0,0.0,1.0,1.0,0
441,441,2.0,0.0,5.0,4,0.0,1.0,1.0,1
442,442,4.0,1.0,5.0,4,0.0,1.0,2.0,1
443,443,1.0,0.0,1.0,4,1.0,1.0,0.0,0
444,444,1.0,0.0,1.0,0,0.0,2.0,2.0,0
445,445,1.0,1.0,1.0,4,0.0,1.0,0.0,0
446,446,2.0,0.0,4.0,2,0.0,1.0,2.0,1
447,447,1.0,0.0,2.0,0,0.0,2.0,2.0,0
448,448,4.0,0.0,5.0,4,0.0,1.0,2.0,0
449,449,3.0,1.0,4.0,0,0.0,2.0,2.0,0
450,450,2.0,0.0,4.0,2,0.0,2.0,2.0,0
451,451,1.0,0.0,2.0,4,0.0,1.0,0.0,0
452,452,2.0,0.0,2.0,1,0.0,1.0,0.0,0
453,453,2.0,0.0,4.0,1,0.0,1.0,1.0,0
454,454,2.0,0.0,4.0,2,0.0,2.0,2.0,0
455,455,5.0,0.0,2.0,3,0.0,1.0,2.0,0
456,456,4.0,0.0,4.0,2,0.0,2.0,1.0,0
457,457,5.0,0.0,5.0,4,0.0,1.0,2.0,1
458,458,5.0,1.0,5.0,4,0.0,1.0,2.0,1
459,459,3.0,1.0,4.0,4,1.0,1.0,0.0,1
460,460,2.0,0.0,4.0,3,0.0,2.0,2.0,1
461,461,4.0,1.0,5.0,2,0.0,1.0,1.0,1
462,462,2.0,0.0,4.0,0,0.0,2.0,2.0,0
463,463,4.0,0.0,5.0,3,0.0,1.0,2.0,1
464,464,2.0,0.0,4.0,2,0.0,1.0,2.0,1
465,465,2.0,1.0,3.0,1,0.0,2.0,2.0,0
466,466,2.0,0.0,2.0,2,0.0,1.0,2.0,1
467,467,1.0,0.0,3.0,2,0.0,1.0,1.0,0
468,468,1.0,0.0,4.0,3,0.0,2.0,0.0,0
469,469,4.0,0.0,5.0,3,0.0,2.0,2.0,1
470,470,1.0,0.0,4.0,3,0.0,1.0,1.0,0
471,471,1.0,0.0,5.0,4,0.0,1.0,2.0,1
472,472,2.0,1.0,4.0,0,0.0,1.0,0.0,1
473,473,4.0,0.0,4.0,2,0.0,1.0,2.0,1
474,474,4.0,1.0,4.0,3,0.0,1.0,2.0,1
475,475,5.0,0.0,5.0,0,0.0,1.0,1.0,1
476,476,2.0,0.0,4.0,4,0.0,1.0,0.0,1
477,477,1.0,1.0,4.0,0,0.0,1.0,1.0,1
478,478,1.0,0.0,4.0,2,0.0,2.0,1.0,0
479,479,1.0,0.0,2.0,2,0.0,2.0,0.0,0
480,480,1.0,0.0,4.0,4,0.0,1.0,2.0,0
481,481,4.0,1.0,5.0,1,0.0,1.0,2.0,1
482,482,2.0,0.0,4.0,4,0.0,2.0,2.0,0
483,483,1.0,0.0,3.0,0,0.0,0.0,0.0,0
484,484,2.0,0.0,4.0,1,0.0,1.0,2.0,0
485,485,2.0,1.0,5.0,0,0.0,1.0,2.0,0
486,486,2.0,0.0,4.0,3,0.0,2.0,0.0,0
487,487,2.0,0.0,4.0,1,0.0,1.0,1.0,0
488,488,4.0,1.0,5.0,3,1.0,2.0,2.0,1
489,489,2.0,0.0,4.0,3,0.0,1.0,2.0,0
490,490,4.0,0.0,4.0,1,0.0,1.0,0.0,0
491,491,2.0,0.0,5.0,0,0.0,1.0,2.0,0
492,492,2.0,0.0,4.0,3,0.0,1.0,1.0,0
493,493,1.0,0.0,1.0,3,0.0,0.0,2.0,1
494,494,4.0,1.0,5.0,4,0.0,1.0,2.0,1
495,495,2.0,0.0,4.0,0,1.0,1.0,1.0,0
496,496,2.0,0.0,4.0,4,0.0,1.0,0.0,0
497,497,1.0,1.0,4.0,4,0.0,1.0,1.0,0
498,498,4.0,1.0,5.0,0,0.0,0.0,2.0,1
499,499,4.0,0.0,1.0,2,0.0,1.0,2.0,0
500,500,4.0,0.0,4.0,2,0.0,1.0,2.0,0
501,501,2.0,0.0,4.0,4,0.0,1.0,2.0,1
502,502,4.0,0.0,5.0,2,1.0,1.0,1.0,0
503,503,4.0,0.0,4.0,0,0.0,1.0,1.0,1
504,504,5.0,0.0,5.0,3,0.0,2.0,2.0,1
505,505,2.0,1.0,4.0,4,0.0,2.0,2.0,1
506,506,2.0,0.0,5.0,1,0.0,1.0,2.0,1
507,507,2.0,1.0,5.0,3,0.0,2.0,2.0,1
508,508,2.0,0.0,4.0,2,0.0,1.0,1.0,1
509,509,1.0,0.0,4.0,1,0.0,1.0,1.0,0
510,510,5.0,1.0,5.0,2,0.0,1.0,2.0,1
511,511,4.0,0.0,4.0,2,0.0,1.0,2.0,1
512,512,2.0,0.0,4.0,3,0.0,2.0,0.0,0
513,513,4.0,0.0,5.0,4,0.0,1.0,2.0,1
514,514,4.0,0.0,4.0,3,1.0,2.0,1.0,0
515,515,4.0,0.0,5.0,3,0.0,2.0,2.0,1
516,516,4.0,1.0,5.0,3,1.0,2.0,2.0,1
517,517,5.0,0.0,4.0,3,0.0,1.0,2.0,1
518,518,2.0,0.0,5.0,4,0.0,2.0,1.0,1
519,519,1.0,1.0,5.0,3,0.0,1.0,2.0,1
520,520,2.0,0.0,4.0,0,0.0,1.0,2.0,0
521,521,2.0,0.0,4.0,2,0.0,1.0,2.0,0
522,522,5.0,0.0,4.0,0,0.0,1.0,1.0,0
523,523,1.0,0.0,4.0,0,0.0,1.0,2.0,0
524,524,5.0,0.0,4.0,1,0.0,1.0,2.0,0
525,525,2.0,0.0,5.0,1,0.0,1.0,2.0,0
526,526,1.0,1.0,4.0,2,0.0,2.0,0.0,0
527,527,1.0,0.0,5.0,0,0.0,1.0,1.0,0
528,528,1.0,0.0,4.0,3,0.0,1.0,1.0,0
529,529,2.0,1.0,4.0,4,1.0,2.0,2.0,1
530,530,1.0,0.0,2.0,4,0.0,0.0,2.0,0
531,531,4.0,1.0,4.0,4,0.0,0.0,2.0,0
532,532,4.0,1.0,4.0,4,0.0,2.0,1.0,1
533,533,1.0,0.0,4.0,0,0.0,1.0,1.0,0
534,534,1.0,1.0,2.0,4,0.0,2.0,2.0,1
535,535,1.0,0.0,5.0,3,0.0,1.0,0.0,0
536,536,2.0,0.0,3.0,4,0.0,1.0,1.0,0
537,537,5.0,1.0,5.0,3,0.0,1.0,2.0,1
538,538,2.0,0.0,5.0,4,0.0,1.0,2.0,1
539,539,2.0,0.0,5.0,4,0.0,1.0,1.0,1
540,540,4.0,1.0,5.0,0,0.0,1.0,2.0,1
541,541,4.0,1.0,4.0,3,0.0,2.0,2.0,1
542,542,1.0,0.0,4.0,3,1.0,2.0,2.0,0
543,543,2.0,0.0,4.0,2,0.0,2.0,2.0,0
544,544,1.0,1.0,5.0,2,0.0,1.0,2.0,1
545,545,1.0,0.0,1.0,4,0.0,0.0,1.0,0
546,546,2.0,1.0,4.0,4,0.0,2.0,0.0,1
547,547,1.0,0.0,4.0,2,0.0,2.0,2.0,0
548,548,1.0,0.0,5.0,4,0.0,1.0,2.0,1
549,549,5.0,1.0,5.0,4,0.0,1.0,2.0,1
550,550,2.0,0.0,4.0,2,0.0,2.0,2.0,0
551,551,5.0,0.0,5.0,0,0.0,1.0,2.0,0
552,552,2.0,0.0,4.0,1,0.0,1.0,1.0,0
553,553,1.0,0.0,2.0,0,0.0,2.0,2.0,0
554,554,4.0,0.0,4.0,1,0.0,1.0,1.0,0
555,555,2.0,1.0,5.0,4,0.0,1.0,2.0,1
556,556,4.0,1.0,5.0,3,0.0,2.0,2.0,1
557,557,1.0,0.0,4.0,3,0.0,1.0,0.0,0
558,558,3.0,0.0,5.0,4,0.0,1.0,1.0,1
559,559,4.0,0.0,4.0,0,0.0,2.0,0.0,0
560,560,4.0,0.0,4.0,0,0.0,0.0,0.0,0
561,561,1.0,1.0,4.0,0,0.0,1.0,2.0,0
562,562,2.0,0.0,4.0,1,0.0,2.0,2.0,0
563,563,1.0,0.0,4.0,2,0.0,1.0,0.0,0
564,564,2.0,1.0,4.0,2,0.0,1.0,2.0,0
565,565,4.0,0.0,5.0,1,0.0,1.0,2.0,0
566,566,2.0,0.0,4.0,1,0.0,1.0,0.0,0
567,567,1.0,0.0,4.0,1,0.0,1.0,0.0,0
568,568,2.0,0.0,4.0,4,0.0,1.0,1.0,1
569,569,2.0,0.0,4.0,1,1.0,1.0,2.0,1
570,570,2.0,0.0,4.0,1,0.0,1.0,2.0,0
571,571,3.0,0.0,2.0,3,0.0,0.0,2.0,0
572,572,1.0,0.0,5.0,0,0.0,1.0,2.0,0
573,573,1.0,0.0,2.0,2,0.0,2.0,2.0,0
574,574,1.0,1.0,5.0,0,0.0,1.0,2.0,0
575,575,1.0,1.0,4.0,4,0.0,1.0,1.0,1
576,576,2.0,0.0,4.0,0,0.0,1.0,0.0,0
577,577,4.0,0.0,4.0,2,0.0,2.0,2.0,1
578,578,4.0,1.0,1.0,1,0.0,1.0,2.0,0
579,579,4.0,0.0,3.0,1,0.0,1.0,1.0,1
580,580,2.0,0.0,4.0,4,0.0,1.0,2.0,0
581,581,4.0,0.0,5.0,0,0.0,1.0,2.0,1
582,582,1.0,0.0,5.0,2,0.0,1.0,0.0,1
583,583,2.0,0.0,4.0,0,0.0,1.0,1.0,0
584,584,1.0,0.0,4.0,0,0.0,2.0,1.0,0
585,585,2.0,0.0,5.0,4,0.0,1.0,1.0,0
586,586,4.0,0.0,4.0,2,0.0,1.0,2.0,1
587,587,2.0,0.0,4.0,2,0.0,1.0,2.0,1
588,588,1.0,0.0,5.0,4,0.0,2.0,2.0,0
589,589,1.0,0.0,1.0,1,0.0,0.0,1.0,0
590,590,2.0,0.0,5.0,4,0.0,1.0,2.0,1
591,591,4.0,0.0,4.0,1,0.0,2.0,2.0,1
592,592,1.0,0.0,2.0,0,0.0,0.0,1.0,0
593,593,1.0,0.0,3.0,2,0.0,1.0,2.0,0
594,594,5.0,0.0,5.0,2,0.0,2.0,2.0,1
595,595,1.0,1.0,4.0,3,0.0,2.0,2.0,1
596,596,4.0,0.0,5.0,3,0.0,2.0,2.0,0
597,597,4.0,0.0,4.0,1,0.0,2.0,2.0,1
598,598,5.0,0.0,5.0,1,0.0,0.0,0.0,0
599,599,2.0,0.0,4.0,4,0.0,1.0,2.0,1
600,600,3.0,0.0,4.0,0,0.0,2.0,1.0,0
601,601,1.0,0.0,4.0,3,0.0,1.0,0.0,0
602,602,4.0,0.0,4.0,0,0.0,2.0,0.0,0
603,603,1.0,0.0,2.0,2,0.0,2.0,1.0,0
604,604,5.0,1.0,5.0,3,0.0,2.0,2.0,1
605,605,2.0,1.0,4.0,1,0.0,1.0,2.0,0
606,606,1.0,1.0,5.0,1,0.0,2.0,1.0,1
607,607,2.0,1.0,5.0,4,0.0,1.0,2.0,1
608,608,2.0,0.0,4.0,3,0.0,1.0,2.0,0
609,609,4.0,0.0,4.0,0,0.0,2.0,2.0,0
610,610,5.0,1.0,5.0,0,0.0,1.0,1.0,1
611,611,1.0,0.0,5.0,0,0.0,1.0,2.0,0
612,612,1.0,1.0,2.0,2,0.0,1.0,2.0,1
613,613,4.0,1.0,5.0,2,1.0,2.0,2.0,1
614,614,4.0,0.0,5.0,3,1.0,1.0,2.0,1
615,615,4.0,1.0,4.0,3,1.0,2.0,2.0,0
616,616,4.0,0.0,5.0,4,0.0,2.0,1.0,1
617,617,5.0,1.0,5.0,4,0.0,1.0,2.0,1
618,618,1.0,0.0,4.0,1,0.0,2.0,2.0,0
619,619,2.0,1.0,3.0,2,0.0,2.0,2.0,0
620,620,4.0,1.0,5.0,2,1.0,2.0,1.0,1
621,621,5.0,0.0,5.0,2,1.0,2.0,2.0,1
622,622,2.0,0.0,4.0,2,1.0,1.0,2.0,0
623,623,4.0,0.0,4.0,2,0.0,1.0,1.0,1
624,624,5.0,0.0,4.0,0,0.0,1.0,2.0,0
625,625,5.0,1.0,5.0,4,0.0,1.0,2.0,1
626,626,1.0,0.0,1.0,3,0.0,1.0,2.0,0
627,627,5.0,0.0,4.0,0,0.0,0.0,1.0,0
628,628,4.0,0.0,5.0,0,0.0,0.0,2.0,0
629,629,4.0,0.0,5.0,4,0.0,1.0,2.0,1
630,630,4.0,1.0,5.0,4,0.0,1.0,1.0,1
631,631,2.0,1.0,5.0,2,0.0,0.0,2.0,0
632,632,4.0,0.0,4.0,0,0.0,2.0,1.0,1
633,633,2.0,0.0,4.0,4,0.0,1.0,1.0,1
634,634,4.0,0.0,5.0,0,0.0,1.0,2.0,0
635,635,5.0,0.0,4.0,3,0.0,1.0,2.0,1
636,636,1.0,0.0,1.0,0,0.0,2.0,2.0,0
637,637,4.0,0.0,5.0,0,0.0,1.0,2.0,0
638,638,4.0,0.0,4.0,2,0.0,2.0,2.0,0
639,639,4.0,1.0,5.0,2,0.0,1.0,2.0,1
640,640,5.0,1.0,5.0,2,0.0,1.0,2.0,1
641,641,2.0,0.0,2.0,0,0.0,1.0,2.0,0
642,642,4.0,1.0,5.0,0,0.0,1.0,2.0,1
643,643,2.0,0.0,4.0,1,1.0,1.0,2.0,0
644,644,4.0,1.0,5.0,1,0.0,2.0,2.0,1
645,645,2.0,0.0,4.0,4,0.0,1.0,2.0,1
646,646,2.0,0.0,5.0,0,0.0,2.0,1.0,0
647,647,1.0,0.0,4.0,1,0.0,2.0,1.0,0
648,648,4.0,0.0,4.0,4,0.0,1.0,1.0,1
649,649,2.0,0.0,5.0,1,0.0,1.0,2.0,0
650,650,2.0,1.0,4.0,3,0.0,1.0,1.0,0
651,651,4.0,1.0,5.0,4,0.0,2.0,2.0,1
652,652,4.0,0.0,5.0,1,0.0,2.0,2.0,0
653,653,2.0,1.0,4.0,3,0.0,1.0,2.0,1
654,654,1.0,0.0,1.0,3,0.0,2.0,1.0,0
655,655,4.0,1.0,5.0,1,0.0,1.0,2.0,1
656,656,4.0,0.0,5.0,0,0.0,1.0,1.0,1
657,657,5.0,0.0,2.0,2,0.0,1.0,1.0,0
658,658,5.0,1.0,5.0,3,0.0,1.0,2.0,1
659,659,1.0,0.0,2.0,1,0.0,1.0,0.0,0
660,660,1.0,0.0,2.0,2,0.0,2.0,1.0,0
661,661,2.0,0.0,4.0,3,0.0,2.0,2.0,0
662,662,5.0,0.0,4.0,1,0.0,1.0,2.0,1
663,663,1.0,0.0,2.0,2,0.0,0.0,1.0,0
664,664,4.0,0.0,4.0,1,0.0,2.0,2.0,1
665,665,5.0,0.0,4.0,0,0.0,1.0,2.0,0
666,666,5.0,1.0,5.0,3,0.0,2.0,2.0,1
667,667,1.0,0.0,3.0,4,0.0,0.0,0.0,0
668,668,2.0,0.0,4.0,3,0.0,2.0,2.0,0
669,669,4.0,0.0,5.0,1,1.0,2.0,1.0,0
670,670,2.0,0.0,5.0,4,0.0,1.0,2.0,1
671,671,4.0,0.0,4.0,4,0.0,2.0,2.0,1
672,672,2.0,0.0,5.0,0,0.0,1.0,2.0,0
673,673,1.0,0.0,3.0,3,0.0,2.0,2.0,0
674,674,4.0,0.0,4.0,4,0.0,1.0,1.0,0
675,675,5.0,1.0,5.0,4,0.0,2.0,2.0,1
676,676,2.0,1.0,5.0,4,0.0,1.0,1.0,1
677,677,2.0,0.0,4.0,1,0.0,2.0,1.0,1
678,678,2.0,0.0,4.0,4,0.0,1.0,2.0,0
679,679,2.0,0.0,3.0,2,0.0,1.0,2.0,0
680,680,2.0,0.0,5.0,4,1.0,2.0,2.0,1
681,681,1.0,0.0,5.0,1,0.0,1.0,2.0,0
682,682,2.0,0.0,4.0,4,1.0,1.0,2.0,1
683,683,1.0,0.0,1.0,1,0.0,0.0,0.0,0
684,684,2.0,0.0,2.0,0,0.0,1.0,0.0,0
685,685,4.0,0.0,5.0,1,0.0,1.0,1.0,0
686,686,4.0,0.0,5.0,1,0.0,2.0,1.0,0
687,687,5.0,1.0,5.0,2,0.0,2.0,2.0,1
688,688,1.0,0.0,4.0,0,0.0,1.0,2.0,0
689,689,4.0,0.0,5.0,2,0.0,2.0,2.0,0
690,690,2.0,0.0,2.0,1,0.0,2.0,0.0,0
691,691,2.0,0.0,5.0,4,0.0,1.0,2.0,0
692,692,2.0,0.0,4.0,2,0.0,2.0,2.0,0
693,693,4.0,1.0,5.0,2,0.0,2.0,2.0,1
694,694,2.0,0.0,5.0,4,0.0,1.0,2.0,1
695,695,2.0,0.0,4.0,0,0.0,1.0,0.0,0
696,696,2.0,0.0,4.0,2,0.0,1.0,1.0,0
697,697,5.0,0.0,4.0,0,0.0,1.0,2.0,0
698,698,4.0,0.0,4.0,2,0.0,1.0,2.0,1
699,699,2.0,0.0,5.0,2,0.0,1.0,1.0,1
700,700,5.0,1.0,5.0,2,0.0,2.0,2.0,1
701,701,4.0,1.0,4.0,4,0.0,1.0,2.0,0
702,702,1.0,1.0,5.0,3,0.0,2.0,1.0,1
703,703,2.0,1.0,5.0,2,0.0,2.0,2.0,1
704,704,5.0,1.0,1.0,1,0.0,0.0,0.0,0
705,705,5.0,0.0,5.0,2,0.0,1.0,2.0,1
706,706,1.0,1.0,4.0,2,1.0,0.0,1.0,0
707,707,4.0,0.0,5.0,3,0.0,2.0,2.0,1
708,708,4.0,0.0,4.0,4,0.0,2.0,0.0,1
709,709,5.0,1.0,5.0,0,0.0,2.0,2.0,1
710,710,2.0,0.0,4.0,3,0.0,2.0,2.0,0
711,711,1.0,0.0,1.0,2,0.0,1.0,1.0,0
712,712,4.0,1.0,5.0,4,1.0,2.0,0.0,1
713,713,5.0,0.0,5.0,4,0.0,0.0,2.0,0
714,714,4.0,1.0,5.0,0,0.0,2.0,2.0,1
715,715,1.0,0.0,4.0,0,1.0,2.0,2.0,0
716,716,5.0,0.0,4.0,1,0.0,1.0,2.0,1
717,717,1.0,0.0,2.0,3,0.0,0.0,2.0,0
718,718,4.0,0.0,4.0,4,1.0,1.0,2.0,1
719,719,3.0,1.0,3.0,2,0.0,0.0,2.0,0
720,720,2.0,0.0,4.0,4,0.0,1.0,2.0,1
721,721,4.0,0.0,4.0,2,0.0,0.0,1.0,0
722,722,5.0,0.0,5.0,0,0.0,2.0,2.0,1
723,723,2.0,1.0,5.0,4,0.0,1.0,2.0,1
724,724,2.0,0.0,5.0,3,0.0,0.0,2.0,0
725,725,3.0,1.0,3.0,3,0.0,2.0,1.0,1
726,726,4.0,0.0,5.0,0,1.0,2.0,2.0,1
727,727,2.0,0.0,4.0,0,0.0,1.0,2.0,0
728,728,2.0,0.0,5.0,4,0.0,1.0,1.0,1
729,729,4.0,1.0,5.0,0,1.0,2.0,2.0,1
730,730,2.0,1.0,4.0,1,0.0,1.0,1.0,1
731,731,5.0,0.0,5.0,0,0.0,1.0,2.0,0
732,732,2.0,0.0,5.0,2,0.0,2.0,2.0,0
733,733,5.0,0.0,5.0,0,0.0,1.0,2.0,0
734,734,5.0,1.0,5.0,3,0.0,2.0,2.0,1
735,735,4.0,0.0,4.0,3,0.0,1.0,1.0,0
736,736,1.0,0.0,5.0,1,0.0,1.0,2.0,0
737,737,1.0,1.0,4.0,2,0.0,1.0,2.0,0
738,738,2.0,1.0,5.0,3,0.0,2.0,2.0,0
739,739,2.0,0.0,5.0,3,0.0,0.0,2.0,0
740,740,4.0,0.0,4.0,3,0.0,2.0,2.0,1
741,741,2.0,0.0,4.0,0,0.0,1.0,2.0,1
742,742,5.0,1.0,5.0,3,0.0,1.0,2.0,1
743,743,4.0,1.0,4.0,4,0.0,2.0,2.0,1
744,744,4.0,0.0,4.0,0,1.0,2.0,1.0,1
745,745,1.0,0.0,4.0,4,0.0,1.0,1.0,1
746,746,2.0,0.0,4.0,0,0.0,0.0,2.0,0
747,747,2.0,0.0,5.0,1,0.0,2.0,2.0,0
748,748,5.0,0.0,4.0,0,0.0,1.0,1.0,0
749,749,2.0,0.0,2.0,0,0.0,1.0,1.0,0
750,750,5.0,1.0,5.0,2,1.0,2.0,2.0,1
751,751,1.0,0.0,4.0,3,0.0,1.0,2.0,0
752,752,4.0,0.0,5.0,4,0.0,0.0,0.0,0
753,753,4.0,0.0,5.0,3,0.0,2.0,1.0,0
754,754,2.0,1.0,4.0,2,1.0,2.0,2.0,1
755,755,1.0,0.0,4.0,2,0.0,1.0,2.0,0
756,756,5.0,0.0,4.0,1,1.0,1.0,2.0,0
757,757,2.0,0.0,5.0,3,0.0,1.0,2.0,1
758,758,1.0,0.0,3.0,4,0.0,1.0,1.0,0
759,759,4.0,0.0,5.0,1,0.0,2.0,1.0,1
760,760,5.0,1.0,4.0,0,0.0,2.0,2.0,0
761,761,5.0,1.0,5.0,3,1.0,1.0,1.0,1
762,762,4.0,1.0,4.0,2,0.0,1.0,2.0,1
763,763,3.0,0.0,3.0,4,0.0,0.0,1.0,0
764,764,2.0,0.0,4.0,2,0.0,2.0,2.0,1
765,765,2.0,0.0,5.0,4,0.0,2.0,1.0,1
766,766,2.0,0.0,4.0,4,0.0,1.0,1.0,0
767,767,2.0,0.0,4.0,3,0.0,2.0,2.0,0
768,768,4.0,1.0,5.0,3,0.0,1.0,2.0,1
769,769,2.0,0.0,3.0,4,0.0,0.0,2.0,0
770,770,2.0,0.0,4.0,3,0.0,1.0,2.0,1
771,771,4.0,1.0,5.0,0,0.0,2.0,2.0,1
772,772,4.0,0.0,5.0,4,0.0,1.0,0.0,1
773,773,2.0,0.0,2.0,2,0.0,0.0,2.0,0
774,774,2.0,1.0,5.0,1,0.0,1.0,2.0,0
775,775,4.0,1.0,5.0,3,0.0,2.0,2.0,1
776,776,1.0,0.0,4.0,1,0.0,1.0,2.0,0
777,777,4.0,1.0,5.0,2,0.0,2.0,2.0,1
778,778,2.0,0.0,4.0,2,0.0,2.0,2.0,0
779,779,3.0,0.0,5.0,4,0.0,1.0,1.0,1
780,780,4.0,1.0,5.0,4,0.0,2.0,2.0,1
781,781,4.0,1.0,5.0,4,1.0,1.0,2.0,0
782,782,4.0,0.0,5.0,4,0.0,0.0,0.0,0
783,783,1.0,1.0,5.0,0,0.0,2.0,1.0,1
784,784,3.0,0.0,3.0,4,0.0,0.0,1.0,0
785,785,4.0,0.0,2.0,1,0.0,2.0,2.0,0
786,786,4.0,0.0,4.0,0,0.0,1.0,1.0,0
787,787,2.0,0.0,4.0,1,0.0,1.0,2.0,0
788,788,1.0,0.0,4.0,1,0.0,1.0,1.0,0
789,789,1.0,1.0,5.0,0,0.0,1.0,2.0,1
790,790,5.0,1.0,4.0,2,0.0,2.0,2.0,1
791,791,2.0,0.0,4.0,0,0.0,1.0,1.0,1
792,792,4.0,0.0,5.0,1,0.0,2.0,2.0,1
793,793,4.0,1.0,4.0,0,0.0,2.0,2.0,1
794,794,2.0,0.0,3.0,3,0.0,0.0,2.0,0
795,795,2.0,1.0,3.0,0,1.0,1.0,0.0,1
796,796,4.0,0.0,5.0,1,0.0,2.0,2.0,0
797,797,4.0,0.0,4.0,0,0.0,1.0,2.0,1
798,798,5.0,0.0,5.0,3,0.0,1.0,2.0,1
799,799,4.0,0.0,4.0,0,1.0,1.0,0.0,1
800,800,4.0,1.0,4.0,3,0.0,1.0,0.0,1
801,801,4.0,1.0,4.0,4,0.0,1.0,1.0,1
802,802,2.0,1.0,2.0,4,0.0,1.0,2.0,1
803,803,2.0,0.0,4.0,3,0.0,1.0,2.0,0
804,804,4.0,0.0,4.0,0,0.0,1.0,0.0,0
805,805,5.0,1.0,5.0,3,1.0,2.0,2.0,1
806,806,1.0,1.0,5.0,4,0.0,0.0,2.0,1
807,807,4.0,1.0,5.0,1,0.0,1.0,2.0,1
808,808,4.0,0.0,5.0,4,0.0,1.0,2.0,1
809,809,4.0,1.0,5.0,4,0.0,1.0,2.0,1
810,810,1.0,0.0,4.0,3,0.0,1.0,1.0,0
811,811,2.0,1.0,4.0,4,0.0,1.0,2.0,1
812,812,2.0,0.0,5.0,4,0.0,2.0,2.0,1
813,813,4.0,0.0,2.0,1,0.0,2.0,2.0,0
814,814,2.0,0.0,5.0,2,0.0,1.0,2.0,0
815,815,2.0,0.0,2.0,0,0.0,1.0,1.0,0
816,816,1.0,0.0,1.0,1,0.0,1.0,0.0,0
817,817,1.0,0.0,2.0,0,0.0,2.0,2.0,0
818,818,2.0,1.0,4.0,1,0.0,2.0,2.0,0
819,819,2.0,0.0,4.0,4,0.0,1.0,1.0,0
820,820,2.0,0.0,4.0,2,0.0,1.0,0.0,0
821,821,2.0,1.0,4.0,1,1.0,2.0,2.0,0
822,822,1.0,0.0,3.0,3,0.0,1.0,2.0,0
823,823,1.0,0.0,4.0,3,0.0,1.0,0.0,0
824,824,4.0,0.0,4.0,0,1.0,2.0,2.0,1
825,825,4.0,0.0,5.0,2,1.0,1.0,2.0,1
826,826,2.0,0.0,4.0,4,0.0,1.0,1.0,1
827,827,2.0,1.0,4.0,3,0.0,2.0,2.0,1
828,828,1.0,0.0,2.0,1,0.0,2.0,0.0,0
829,829,2.0,0.0,5.0,2,0.0,1.0,2.0,0
830,830,2.0,0.0,3.0,2,0.0,1.0,0.0,0
831,831,2.0,0.0,4.0,2,0.0,1.0,1.0,0
832,832,4.0,1.0,4.0,4,0.0,0.0,2.0,1
833,833,4.0,0.0,4.0,1,0.0,2.0,2.0,0
834,834,4.0,1.0,5.0,3,0.0,2.0,2.0,1
835,835,2.0,0.0,4.0,0,0.0,1.0,1.0,0
836,836,2.0,0.0,5.0,3,1.0,2.0,1.0,0
837,837,2.0,1.0,4.0,0,0.0,0.0,2.0,1
838,838,2.0,0.0,5.0,0,0.0,1.0,2.0,1
839,839,1.0,0.0,4.0,0,0.0,1.0,1.0,0
840,840,3.0,0.0,5.0,4,0.0,1.0,1.0,1
841,841,2.0,0.0,4.0,4,0.0,1.0,2.0,0
842,842,1.0,0.0,5.0,4,0.0,0.0,1.0,1
843,843,2.0,0.0,4.0,2,0.0,1.0,1.0,0
844,844,5.0,0.0,4.0,1,0.0,1.0,2.0,0
845,845,4.0,1.0,5.0,2,0.0,2.0,1.0,0
846,846,4.0,1.0,5.0,2,0.0,2.0,2.0,1
847,847,2.0,1.0,4.0,3,0.0,1.0,2.0,1
848,848,1.0,0.0,5.0,0,0.0,1.0,2.0,0
849,849,2.0,0.0,4.0,0,0.0,1.0,0.0,0
850,850,5.0,1.0,5.0,0,0.0,1.0,0.0,0
851,851,1.0,0.0,3.0,1,0.0,1.0,2.0,0
852,852,2.0,1.0,4.0,4,0.0,2.0,2.0,1
853,853,4.0,0.0,5.0,0,0.0,1.0,0.0,0
854,854,4.0,0.0,4.0,0,0.0,2.0,1.0,0
855,855,2.0,0.0,4.0,3,0.0,1.0,1.0,1
856,856,2.0,0.0,4.0,1,0.0,2.0,2.0,0
857,857,1.0,0.0,4.0,0,0.0,1.0,2.0,0
858,858,2.0,0.0,4.0,3,0.0,1.0,0.0,0
859,859,2.0,0.0,5.0,0,0.0,1.0,1.0,0
860,860,2.0,0.0,4.0,3,0.0,1.0,1.0,0
861,861,1.0,0.0,4.0,0,0.0,1.0,1.0,0
862,862,1.0,0.0,5.0,1,0.0,1.0,1.0,0
863,863,1.0,0.0,4.0,0,0.0,0.0,2.0,0
864,864,1.0,0.0,1.0,4,0.0,1.0,0.0,1
865,865,1.0,1.0,1.0,3,0.0,1.0,1.0,0
